GEO_ID,NAME,"Less than $10,000","Less than $10,000_MOE","$10,000 to $14,999","$10,000 to $14,999_MOE","$15,000 to $19,999","$15,000 to $19,999_MOE","$20,000 to $24,999","$20,000 to $24,999_MOE","$25,000 to $29,999","$25,000 to $29,999_MOE","$30,000 to $34,999","$30,000 to $34,999_MOE","$35,000 to $39,999","$35,000 to $39,999_MOE","$40,000 to $44,999","$40,000 to $44,999_MOE","$45,000 to $49,999","$45,000 to $49,999_MOE","$50,000 to $59,999","$50,000 to $59,999_MOE","$60,000 to $74,999","$60,000 to $74,999_MOE","$75,000 to $99,999","$75,000 to $99,999_MOE","$100,000 to $124,999","$100,000 to $124,999_MOE","$125,000 to $149,999","$125,000 to $149,999_MOE","$150,000 to $199,999","$150,000 to $199,999_MOE","$200,000 or more","$200,000 or more_MOE"
1500000US010890028041,Block Group 1; Census Tract 28.04; Madison County; Alabama,17,28,0,13,0,13,11,17,45,43,17,28,0,13,12,20,32,33,7,12,27,32,29,35,39,52,16,25,0,13,69,61
1500000US010890028042,Block Group 2; Census Tract 28.04; Madison County; Alabama,9,14,18,29,24,28,6,13,0,13,0,13,9,16,10,16,8,14,22,26,61,37,280,114,38,46,131,100,156,112,128,84
1500000US010890029111,Block Group 1; Census Tract 29.11; Madison County; Alabama,30,28,59,83,0,13,37,61,22,24,26,27,10,15,15,20,34,33,46,34,59,43,93,50,80,50,111,49,81,46,174,65
1500000US010890029112,Block Group 2; Census Tract 29.11; Madison County; Alabama,14,21,0,13,0,13,31,48,10,17,0,13,0,13,22,24,0,13,50,39,133,143,75,61,73,39,43,32,12,18,25,32
1500000US010890029113,Block Group 3; Census Tract 29.11; Madison County; Alabama,0,13,0,13,5,8,32,36,45,33,0,13,12,19,15,19,25,27,12,19,38,31,63,46,124,86,5,8,35,28,88,56
1500000US010890029121,Block Group 1; Census Tract 29.12; Madison County; Alabama,0,13,6,9,6,9,0,13,15,16,7,11,7,10,0,13,10,13,7,12,48,28,83,42,67,35,74,40,124,63,95,39
1500000US010890029122,Block Group 2; Census Tract 29.12; Madison County; Alabama,7,11,5,8,7,10,3,6,6,9,10,13,0,13,0,13,6,9,12,13,40,23,104,61,56,44,57,39,61,34,48,27
1500000US010890029221,Block Group 1; Census Tract 29.22; Madison County; Alabama,54,70,11,19,11,19,15,17,0,13,0,13,0,13,53,77,25,26,24,26,73,53,38,30,170,76,61,52,75,53,4,8
1500000US010890029222,Block Group 2; Census Tract 29.22; Madison County; Alabama,10,16,0,13,10,16,13,19,0,13,22,23,0,13,0,13,11,17,39,35,81,49,58,86,170,62,60,43,215,88,128,49
1500000US010890029223,Block Group 3; Census Tract 29.22; Madison County; Alabama,9,12,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,18,28,27,50,35,38,35,25,28,39,35,96,45
1500000US010890029231,Block Group 1; Census Tract 29.23; Madison County; Alabama,70,116,0,13,15,25,11,18,17,28,47,58,0,13,17,28,95,93,22,26,48,44,113,78,17,21,49,43,67,93,0,13
1500000US010890029232,Block Group 2; Census Tract 29.23; Madison County; Alabama,0,13,0,13,0,13,25,45,0,13,17,25,0,13,0,13,0,13,0,13,89,115,57,46,20,31,34,35,60,63,118,73
1500000US010890029233,Block Group 3; Census Tract 29.23; Madison County; Alabama,22,33,0,13,16,27,0,13,55,82,17,28,9,16,0,13,0,13,173,118,24,30,9,15,62,45,49,46,0,13,25,28
1500000US010890029241,Block Group 1; Census Tract 29.24; Madison County; Alabama,0,13,0,13,67,64,23,36,16,25,138,81,14,24,15,24,47,59,9,17,37,43,13,23,81,103,22,35,76,68,67,49
1500000US010890029242,Block Group 2; Census Tract 29.24; Madison County; Alabama,83,72,17,27,0,13,16,23,113,142,50,78,11,19,10,18,0,13,150,97,14,23,110,73,96,61,65,82,61,44,247,213
1500000US010890030001,Block Group 1; Census Tract 30; Madison County; Alabama,78,79,57,59,0,13,13,24,48,60,32,31,36,39,0,13,0,13,6,10,0,13,114,79,23,32,15,24,0,13,0,13
1500000US010890030002,Block Group 2; Census Tract 30; Madison County; Alabama,50,48,78,84,21,33,31,36,32,39,89,78,13,20,12,20,18,29,8,18,78,74,93,63,89,91,14,21,0,13,0,13
1500000US010890031001,Block Group 1; Census Tract 31; Madison County; Alabama,36,27,29,45,51,37,8,12,6,10,0,13,0,13,6,9,0,13,29,29,27,32,37,26,78,48,49,40,65,43,150,81
1500000US010890031002,Block Group 2; Census Tract 31; Madison County; Alabama,53,38,111,100,19,22,0,13,12,14,15,23,6,11,8,13,0,13,7,11,5,10,68,52,47,48,0,13,27,24,29,28
1500000US010890031003,Block Group 3; Census Tract 31; Madison County; Alabama,33,54,51,34,29,30,43,42,0,13,5,8,13,19,0,13,7,11,25,31,6,9,86,64,116,82,0,13,66,50,65,34
1500000US010890101011,Block Group 1; Census Tract 101.01; Madison County; Alabama,30,36,0,13,0,13,11,19,76,48,0,13,33,37,9,15,73,77,55,55,95,93,171,117,68,56,0,13,153,74,15,25
1500000US010890101012,Block Group 2; Census Tract 101.01; Madison County; Alabama,204,258,0,13,0,13,0,13,18,28,0,13,61,76,15,25,0,13,19,30,135,106,47,73,42,49,35,34,42,67,54,48
1500000US010890101013,Block Group 3; Census Tract 101.01; Madison County; Alabama,0,13,70,90,36,62,0,13,49,76,121,99,46,71,23,29,0,13,62,78,26,31,32,38,34,38,11,19,141,127,36,41
